County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
19171,0,0,0,103.716,0,208.284
19173,0,0,0,0,0,-104
19175,0,0,0,16451.614,0,5.386
19179,0,6518,0,0,3401690.6,6882.419
19181,0,0,0,0,0,-1109
19187,0,0,0,0,0,21
19189,189108,0,0,10.975,0,225.025
19193,0,0,0,46690.324,9879144,8249.742
19195,868388,0,0,0,0,0
19197,0,0,0,0,48377,103
20001,0,0,0,1405.37,0,40.63
20003,0,0,0,0,0,-536
20007,318185,0,0,0,0,0
20009,0,0,0,74364.774,0,95.046
20015,598122,0,0,-484.961,0,-583.039
20021,0,0,0,152015.618,240067.99,18988.388
20023,0,0,0,25.453,0,94.267
20025,0,0,0,0,0,103
20027,0,0,0,1528,0,0
20029,587438,0,0,0,0,0
20031,0,0,7318888,0,0,249
20035,0,0,0,12961,0,0
20037,12765,0,0,45.381,0,5.619
20039,0,0,0,0,0,0
20041,0,0,0,6794.174,0,169.826
20045,0,14745,0,2964.7,3512092,165.266
20049,25906,0,0,0,0,0
20051,0,0,0,37727,0,0
20055,0,0,0,77548,2728074,0
20057,563635,0,0,381243,0,0
20059,0,0,0,1933.123,0,179.877
20065,0,0,0,30.342,0,59.658
20069,357411,0,0,0,0,0
20077,0,0,0,2214.908,0,194.092
20083,0,0,0,0,0,30
20085,0,0,0,2147.051,0,155.949
20091,0,0,0,45137,0,0
20093,0,0,0,21.153,0,42.847
20095,0,0,0,5746.168,0,574.832
20097,45140,0,0,0,0,0
20099,0,0,0,2131,0,-659
20105,929150,0,0,0,0,50
20107,0,0,0,0,8153320.62,18971.424
20109,0,0,0,0,0,0
20111,0,0,0,438191,0,0
20113,0,0,0,4428.583,0,579.417
20119,0,0,0,761.492,0,114.508
20121,0,0,0,7449,0,13
20123,0,0,0,280.242,0,1744.758
20125,0,0,0,2476,0,55
20131,0,0,0,-388.217,0,-29.783
20133,0,0,0,14980.273,0,573.727
20139,0,0,0,84.725,0,-40.725
20141,0,0,0,18.166,0,30.834
20143,0,0,0,453.812,0,56.188
20145,0,0,0,-13.564,0,-57.436
20149,0,0,0,2965.172,13593122,9986.15
20151,0,0,0,2355.436,0,276.564
20155,0,0,0,53380.01,0,103.99
20157,0,0,0,40.189,0,143.811
20159,0,0,0,44.07,0,36.93
20163,0,0,0,4.567,0,0.433
20165,0,0,0,0,0,50
20167,0,0,0,2700.396,0,91.604
20173,0,0,0,1043251.54,0,100.46
20175,0,0,0,75790,0,0
20177,45988,0,0,7099.024,1111766,0
20181,0,0,0,-1940.31,0,-855.69
20185,0,0,0,34.134,0,66.686
20187,0,0,0,0,0,140
20189,0,0,0,284.378,0,62.622
20191,0,0,0,4275.31,0,30.69
20193,0,0,0,383,0,186
20199,0,0,0,46.086,0,5.854
20201,0,0,0,5039.475,0,36.525
20203,294992,0,0,0,0,0
20209,0,0,0,62373.521,2317406.58,4634.886
21015,26489,0,0,0,4241890.5,8376.506
21017,0,0,0,0,0,1713
21037,0,0,0,0,0,0
21041,0,0,0,0,12493350,12389.126
21049,0,0,0,507852.23,821523.72,8027.055
21059,0,0,0,2299.979,2661213.1,26496.908
21067,0,0,0,322.55,0,5.45
21089,15162,0,0,0,0,0
21091,333369.563,0,0,38233.658,3295265.8,0
21093,11082,0,0,0,0,0
21101,0,0,0,0,1969980.9,4861.075
21111,0,208895,0,93272.757,12221848.2,0
21125,16793,84207,0,0,0,0
21127,0,0,0,86448,6357669.3,15255.689
21143,0,381572,0,0,0,0
21145,0,0,0,23824,7834629.9,8415.067
21157,0,1130524,0,296018.01,0,852.95
21161,1332,0,0,0,9008709.5,11803.473
21167,0,91313,0,72827.267,2491405.5,6533.228
21177,0,0,0,0,13232941.18,5150.368
21183,0,0,0,0,2413215.7,997592.316
21185,0,0,0,34157,0,0
21191,23724,0,0,0,0,0
21199,0,0,0,0,1694766.7,2003.331
21207,0,1072801,0,0,0,0
21217,8278.95,0,0,0,0,0
21223,0,0,0,383257,7794952.9,33338.016
21233,0,0,0,6993,2964920.62,600269.424
21239,0,0,0,0,22985.405,375.595
22001,0,0,0,2885640,0,227
22005,0,0,0,1684136.59,0,0
22011,298481.33,0,0,31244.092,0,9862.574
22017,0,0,0,3169914.95,0,11.049
22019,70074.229,0,0,6870854.021,3496514.5,2040248.833
22023,0,0,0,17220,0,0
22029,0,1044019,0,0,0,0
22031,468582.19,0,0,269503.266,4722945.6,45814.309
22033,561443.756,0,0,3842052.518,18631.818,242953.89
22039,0,0,0,224854,0,0
22045,1019.232,0,0,0.768,0,0
22047,0,0,0,12719901.68,0,8356.237
22049,329454.92,0,0,158255.53,0,0
22051,0,0,0,4402290,0,0
22055,0,0,0,984913,0,0
22061,0,0,0,47030,0,0
22071,0,0,0,2415710,0,0
22073,267465.31,0,0,3289319.695,0,0
22075,0,0,0,125943,0,0
22077,0,0,0,108537.38,12748831,18622.388
22079,0,0,0,866960.81,3640596.38,2555736.9
22081,0,0,0,0,0,0
22087,0,0,0,39939.75,0,68487.953
22089,0,0,8928530,10190742.9,0,15092.735
22093,0,0,0,294656,0,105788.2
22101,0,0,0,890623.041,0,8.959
22109,0,0,0,27226.4,0,0
22117,446009.89,0,0,3393.486,0,5647.264
22119,0,0,0,2928,0,0
22121,0,0,0,50855,0,0
22125,0,0,7686445,0,0,0
23001,212101,520108,0,260.451,0,0
23003,427727,4918,0,0,0,-256
23005,360083.614,221082,0,2659935,16891.321,89924.065
23007,712279.508,108894,0,594995.82,0,9999.783
23009,389645.702,31475,0,1421640.959,718.36,39038.559
23011,0,160995,0,0,0,0
23013,11098,0,0,0,0,0
23015,136517,0,0,0,0,0
23017,429672.918,322004,0,411758,37556.652,161174.432
23019,229080.483,1062375,0,1779428.774,0,4268.159
23021,26428,0,0,0,0,0
23023,0,79453,0,0,0,0
23025,594088.533,1094469.88,0,0,0,55606.29
23027,11676,0,0,0,0,66
23029,504220.178,108462,0,6057.959,0,22880.861
23031,0,264742,0,2754.306,0,0
24001,151948.335,0,0,3935.256,1574872.381,4568.036
24003,0,0,0,52679.394,7355415.1,61570.564
24005,8735,0,0,134279.502,1135730.62,1958.883
24009,0,0,14397437,0,0,0
24015,0,0,0,305718,0,0
24017,0,0,0,0,6459875.5,26171.512
24019,0,0,0,0,0,14012
24021,15740,0,0,0,0,0
24023,270713,28671,0,0,0,0
24025,2144,2518452,0,29985.018,0,36115.982
24031,16287,0,0,208202.609,1255543.1,11435.282
24033,22560.863,0,0,1498348.374,3346438.1,58325.041
24039,16483.933,0,0,0,0,694.877
24041,218.497,0,0,0,0,7294.503
24043,0,0,0,0,85701.728,1659.272
24045,592.219,0,0,0,0,121.781
24047,5566,0,0,0,0,20
